meeting_date,youtube_video_id,speaker_label,name,text,start_ms,sequence
2024-06-17,yLivT7reEFg,B,"Unknown (B)","We are doing a lot around sea level rise. San Rafael, as we know the Canal neighborhood will be the first to be inundated with the rising of the bay. So we hosted. We really. Canal alliance hosted with the Bay BCDC, Bay Conservation D.C. sorry, can't come up with that acronym. So they are the group that oversees the effort efforts around sea level rise and conservation in the San Francisco Bay. There was a workshop, a community workshop where we had both sister Canal and Canal alliance folks that came in and gave awesome input. As a follow up, we had a community open house on the same topic. Big shout out to Corey and Kate Hegman for organizing that. Again, Canal alliance showed up. That was at Pickleweed Park. It was a drop in. The attendance was amazing and we got a lot of great input on that. So as we know, we don't do our work in a vacuum. I have a regular meeting with Supervisor Rodoni, so met with him around all issues East San Rafael related and continue to appreciate the partnership of the county with the issues that we are facing. We have had our Bicycle Pad Action Committee Advisory Committee. I attended that meeting. Thank you dpw, Joanna and Kwok for running that. They shared. DPW shared their work plan which is similar to what we saw here a couple weeks ago. And that's so critical. As we start to do a revise around the BPAC Bicycle Pad Advisory Committee update, it's really important to weigh the priorities and the resources of what we can and cannot do over the upcoming timeframes. The Chamber of Commerce holds an annual leadership training and we had the graduation a couple a week ago and that was fantastic. A shout out to Quinn Gardner, who is part of our fire Department and Philip Buckley, who was part of San Rafael Sanitation, who both participated in the institute and graduated from it. The center for Domestic Peace is a nonprofit with whom we do a lot of work in community. Donna Garski has been the head of that for over 30 years and I was honored to read part of her proclamation on her behalf at the event honoring her last week. Actually, Mary Beth, I mean Council Member Bushy. We had the Dominican Black Canyon Neighborhood association last week, so we attended that. There was a presentation on Firewise and other issues that were in the Dominican Valley. We had the employee barbecue which I mentioned already. I attended a chamber mixer that was held at East Bay Tire, which is one of the businesses that has been affected by some of the Encampments along the home path. It was a well attended mixer and really nice to have a conversation with the East Bay tire folks. Okay, almost there. Homeward Bound attended on behalf of the city. They had a grand opening for their veterans housing. It's just over 20 units, is based on the Hamilton campus and it was incredibly festive. These units are incredible. And with bringing these online, we will have functional zero veteran homelessness in Marin County. And that's really done with all the partnership, the county, the city, the state, there's federal money and of course our service providers. So that was a fantastic celebration last week. And then over the weekend we had, we were in attendance at the first maybe hopefully annual Juneteenth celebration. It was organized and held at the Christ Presbyterian Church up on Del Ganado. It was incredible. They honored firsts in our community and that included our own police chief, David Spiller, for being the first African American police chief in the city of San Rafael. It was a family festival all day long there. Remember many folks both from fire and police that were there and it was an incredible celebration. We look forward to additional and we have of course the proclamation this evening. And then finally we had a pride event here on the library lawn, also well attended and it was in partnership with Marin County. So that will be something that we continue to do and to work with the county going forward. But those were all great well attended events and I have to give a shout out to our diversity, equity, inclusion, belonging folks that are at the city of San Rafael that help support both of those events because they really reflect the inclusion that is a value for our community. And they were just fun. They were fun, fun events. So I made up for you guys.",1641950,8
2024-06-17,yLivT7reEFg,C,"Unknown (C)","Yeah, no, no.",1918520,3
2024-06-17,yLivT7reEFg,B,"Unknown (B)","So with that I welcome public comment on either the city manager or council member reports there's any public comment. Now is the moment. Come on down. Hi, welcome.",1920200,9
2024-06-17,yLivT7reEFg,H,"Unknown (H)","Thank you so much everyone for your leadership here. Just to just chime in about the issue about homelessness, it's obviously very tough. You know, the numbers are probably only going to increase, you know, with the economy and you know, people just trying to survive, living paycheck to paycheck and things like that. So, you know, thank you for, for trying to work with people who are unhoused, working in other jurisdictions. You know, there have been other approaches to this. So the one thing I'd just like to mention about relocating people who are, I guess, close to schools and in other certain areas is, you know, sometimes transportation can be very tough for the unhoused. Not everyone has bus passes and things like that or has easy access to this. So I think it's just something to keep in mind where. Where are people going to go and how are they going to be able to continue to live their lives?",1944290,0
2024-06-17,yLivT7reEFg,G,"Unknown (G)","Thank you.",2001350,1
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Thank you for your comments. Anybody else have public comment on the reports? Not seen anyone? I will close the public comment and turn to the consent agenda. Are there any items that my colleagues would like to hold from the consent calendar? Not seen any items to be held. Are there any comments on the public on the consent agenda I.e. 4a through 4n? Not seen any public comments. I request a motion on this item, please.",2002150,10
2024-06-17,yLivT7reEFg,C,"Unknown (C)","I move items 4A through N. Thank yous are second.",2033530,4
2024-06-17,yLivT7reEFg,A,"Unknown (A)",Second.,2038090,4
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Roll call, please. Council member Bushy? Aye. Vice Mayor Hill.",2039390,11
2024-06-17,yLivT7reEFg,A,"Unknown (A)",Aye.,2042750,5
2024-06-17,yLivT7reEFg,B,"Unknown (B)","Mayor Kate? Aye. That motion carries. 3, 0. Thank you. All right, we. Before we get to. I see our finance director coming up, but before we get to you, we have a special presentation and we have a proclamation and recognition of Juneteenth. We invite public comment prior to me reading the proclamation. If anyone would like to comment on this item. Not seen anyone. I will go ahead and read it. And I think Damian Ovo is here to receive it.",2043390,12
2024-06-17,yLivT7reEFg,I,"Unknown (I)","You can hang out with the baby.",2075480,0
2024-06-17,yLivT7reEFg,B,"Unknown (B)","In a moment or I can read it however you want to do it. So you give me a moment, I will read it and then I'll turn it over to you. Okay. So this is a proclamation recognition of Juneteenth, which, as the city manager said, we will be closed this Wednesday. Juneteenth is also known as Freedom Day or Emancipation Day, and it nationally celebrates the date in 1865 when the people of Galveston, Texas, were informed that two years prior, by executive order, all enslaved people were free. Whereas this day originally was celebrated in Texas on June 19th in 1866, Juneteenth is the oldest nationally celebrated commemoration of the ending of slavery in the United states. And on June 17th in 2021, Juneteenth national independence Day act was signed into law, marking the date as a federal holiday. And whereas we to acknowledge and honor the individuals, families and descendants of those who have been deprived of freedom, dignity and opportunities, communities around the United States hold tributes, commemorations, festivals and gatherings to reflect and remember this momentous and defining point in history. And whereas the city acknowledges the individual and collective trauma inflicted upon enslaved persons, and we remember and honor their resilience and strength to continue to move forward against adversity. And whereas the city of San Rafael embraces diversity, equity, inclusion and belonging and believes that all People are to be valued and welcomed. Community members are encouraged to join in celebrating Juneteenth as a day to honor and reflect on the significant role that African Americans have played in the history and the development of the US Therefore, be it resolved that myself and the City Council on behalf of the city of San Rafael proclaim 6-19-2024 Juneteenth as an official holiday for the city of San Rafael. And Damian, I welcome your comments as a member of our Diversity, Equity, Inclusion Belonging Committee. Welcome.",2078280,13
2024-06-17,yLivT7reEFg,G,"Unknown (G)","Thank you very much for your very kind words in the proclamation. I really wanted to have something right written down but sometimes that's just not my style. Especially since I have a baby like just screaming at my ear. Wanted to send an appreciation to the folks in San Rafael, the committee members that as far as that are working for the DIB Committee, our citizens that we have here inside of Centerfell. I was a graduate at San Rafael High School. So to me this place is really a home base for me. And it really makes me proud to stand here along with other people that are not here with me. Like Maya Angelou has mentioned in one of her famous quotes, I come alone but I stand with many. So those folks who are here with me, we wanted to send a solid appreciation and thank you for acknowledging the spites that we've been going through over the years and really just acknowledging the simple fact that it has been happening and how we're making strives to the future to make this world a better situation for our kids and our kids after them as well. So really wanted to give a really also a shout out to some of our committee members who are here today as well. Because of the work that we are doing is just not. It's not going to ever be over. It's an ongoing thing. We're humans. We have to continue to try to work together and be better. That's the only thing that really makes us strong is when we find something that we rally for and to create a better future and a better outcome for that. So this is a great starting point. Like I said, the work is never done and we're just going to continue just to keep celebrating those folks who are within the borders of San Rafael and also within the walls of the San Rafael City Hall. So thank you very much.",2203590,2
